code,name_fa,name_en,name_ru,name_local,country,is_border_crossing,trade_role,aliases,code_verified
753516,Kayratkol,Kayratkol,,,Kazakhstan,,,"Kayratkol, KZH",false
,Kazahskaya,Kazahskaya,,,Kazakhstan,,,"Kazahskaya, KZH",false
711919,Kazahstanskiy (rzd),Kazahstanskiy (rzd),,,Kazakhstan,,,"Kazahstanskiy (rzd), KZH",false
6664608,Kazakhstan,Kazakhstan,,,Kazakhstan,,,"Kazakhstan, KZH",false
67587,Kazaly,Kazaly,,,Kazakhstan,,,"Kazaly, KZH",false
,Kazanbasy,Kazanbasy,,,Kazakhstan,,,"Kazanbasy, KZH",false
712987,Kaziyevka,Kaziyevka,,,Kazakhstan,,,"Kaziyevka, KZH",false
73687,Kazybek-Bek,Kazybek-Bek,,,Kazakhstan,,,"Kazybek-Bek, KZH",false
,Kazykurt,Kazykurt,,,Kazakhstan,,,"Kazykurt, KZH",false
7472,Kemer,Kemer,,,Kazakhstan,,,"Kemer, KZH",false
6692709,Kempirsay,Kempirsay,,,Kazakhstan,,,"Kempirsay, KZH",false
,Kenskaya,Kenskaya,,,Kazakhstan,,,"Kenskaya, KZH",false
660512,Kenzhaly,Kenzhaly,,,Kazakhstan,,,"Kenzhaly, KZH",false
7627619,Keregetas,Keregetas,,,Kazakhstan,,,"Keregetas, KZH",false
7613,Kerimagash (rzd),Kerimagash (rzd),,,Kazakhstan,,,"Kerimagash (rzd), KZH",false
671849,Kerkelmes (rzd),Kerkelmes (rzd),,,Kazakhstan,,,"Kerkelmes (rzd), KZH",false
764968,Khantau,Khantau,,,Kazakhstan,,,"Khantau, KZH",false
,Khromtau,Khromtau,,,Kazakhstan,,,"Khromtau, KZH",false
679501,Kiik,Kiik,,,Kazakhstan,,,"Kiik, KZH",false
752788,Kijakti,Kijakti,,,Kazakhstan,,,"Kijakti, KZH",false
,Kiyaly,Kiyaly,,,Kazakhstan,,,"Kiyaly, KZH",false
6104,Kiyrshyk,Kiyrshyk,,,Kazakhstan,,,"Kiyrshyk, KZH",false
6705276,Kobek,Kobek,,,Kazakhstan,,,"Kobek, KZH",false
669826,Kok-Bek,Kok-Bek,,,Kazakhstan,,,"Kok-Bek, KZH",false
6927088,Kokala (rzd),Kokala (rzd),,,Kazakhstan,,,"Kokala (rzd), KZH",false
676016,Kokdombak,Kokdombak,,,Kazakhstan,,,"Kokdombak, KZH",false
,Kokpekty,Kokpekty,,,Kazakhstan,,,"Kokpekty, KZH",false
72676,Kokshalpin,Kokshalpin,,,Kazakhstan,,,"Kokshalpin, KZH",false
,Kokshetau I,Kokshetau I,,,Kazakhstan,,,"Kokshetau I, KZH",false
,Kokshetau II,Kokshetau II,,,Kazakhstan,,,"Kokshetau II, KZH",false
715608,Koksu,Koksu,,,Kazakhstan,,,"Koksu, KZH",false
678509,Koktal,Koktal,,,Kazakhstan,,,"Koktal, KZH",false
7654605,Koktas,Koktas,,,Kazakhstan,,,"Koktas, KZH",false
699609,Kokterek,Kokterek,,,Kazakhstan,,,"Kokterek, KZH",false
675958,Koktinkoly,Koktinkoly,,,Kazakhstan,,,"Koktinkoly, KZH",false
74737,Koktobe,Koktobe,,,Kazakhstan,,,"Koktobe, KZH",false
655608,Koktobe,Koktobe,,,Kazakhstan,,,"Koktobe, KZH",false
78259,Koktuma,Koktuma,,,Kazakhstan,,,"Koktuma, KZH",false
714137,Kokzhiek,Kokzhiek,,,Kazakhstan,,,"Kokzhiek, KZH",false
6912702,Koluton,Koluton,,,Kazakhstan,,,"Koluton, KZH",false
666111,Koluzanovo,Koluzanovo,,,Kazakhstan,,,"Koluzanovo, KZH",false
667006,Komys-Say (rzd),Komys-Say (rzd),,,Kazakhstan,,,"Komys-Say (rzd), KZH",false
73505,Kopa,Kopa,,,Kazakhstan,,,"Kopa, KZH",false
72,Kopan-Bulak,Kopan-Bulak,,,Kazakhstan,,,"Kopan-Bulak, KZH",false
669958,Kopmola,Kopmola,,,Kazakhstan,,,"Kopmola, KZH",false
71315,Kopr,Kopr,,,Kazakhstan,,,"Kopr, KZH",false
7221,Kordai,Kordai,,,Kazakhstan,,,"Kordai, KZH",false
6852,Korgasyn,Korgasyn,,,Kazakhstan,,,"Korgasyn, KZH",false
6641601,Korkol (rzd),Korkol (rzd),,,Kazakhstan,,,"Korkol (rzd), KZH",false
67634,Korkyt,Korkyt,,,Kazakhstan,,,"Korkyt, KZH",false
7131608,Korshunovo,Korshunovo,,,Kazakhstan,,,"Korshunovo, KZH",false
694708,Korzhunkul,Korzhunkul,,,Kazakhstan,,,"Korzhunkul, KZH",false
667425,Kos-Aral (rzd),Kos-Aral (rzd),,,Kazakhstan,,,"Kos-Aral (rzd), KZH",false
691557,Koshkar,Koshkar,,,Kazakhstan,,,"Koshkar, KZH",false
7672,Koshkental,Koshkental,,,Kazakhstan,,,"Koshkental, KZH",false
678008,Koskol,Koskol,,,Kazakhstan,,,"Koskol, KZH",false
786,Koskuduk,Koskuduk,,,Kazakhstan,,,"Koskuduk, KZH",false
685502,Koskul,Koskul,,,Kazakhstan,,,"Koskul, KZH",false
669957,Kosoba,Kosoba,,,Kazakhstan,,,"Kosoba, KZH",false
68788,Kosshoki,Kosshoki,,,Kazakhstan,,,"Kosshoki, KZH",false
4001,Kostanay,Kostanay,,,Kazakhstan,,,"Kostanay, KZH",false
68108,Kostuin (rzd),Kostuin (rzd),,,Kazakhstan,,,"Kostuin (rzd), KZH",false
669787,Kotyrtas,Kotyrtas,,,Kazakhstan,,,"Kotyrtas, KZH",false
61605,Kovylnaya I,Kovylnaya I,,,Kazakhstan,,,"Kovylnaya I, KZH",false
,Koybagor,Koybagor,,,Kazakhstan,,,"Koybagor, KZH",false
71211,Koykrykkan,Koykrykkan,,,Kazakhstan,,,"Koykrykkan, KZH",false
,Krasiviy-Kazahskiy,Krasiviy-Kazahskiy,,,Kazakhstan,,,"Krasiviy-Kazahskiy, KZH",false
696719,Krasnoarmeyka-Kazahskaya,Krasnoarmeyka-Kazahskaya,,,Kazakhstan,,,"Krasnoarmeyka-Kazahskaya, KZH",false
76271168,Krushdalasy,Krushdalasy,,,Kazakhstan,,,"Krushdalasy, KZH",false
669395,Kudyk,Kudyk,,,Kazakhstan,,,"Kudyk, KZH",false
665985,Kudyksay (rzd),Kudyksay (rzd),,,Kazakhstan,,,"Kudyksay (rzd), KZH",false
79888,Kul,Kul,,,Kazakhstan,,,"Kul, KZH",false
675708,Kulajgir,Kulajgir,,,Kazakhstan,,,"Kulajgir, KZH",false
7128,Kulakshin,Kulakshin,,,Kazakhstan,,,"Kulakshin, KZH",false
721,Kulan-Tobe,Kulan-Tobe,,,Kazakhstan,,,"Kulan-Tobe, KZH",false
6627508,Kulsary,Kulsary,,,Kazakhstan,,,"Kulsary, KZH",false
73236,Kulzhabasi,Kulzhabasi,,,Kazakhstan,,,"Kulzhabasi, KZH",false
7141803,Kumistau,Kumistau,,,Kazakhstan,,,"Kumistau, KZH",false
,Kumsagyz,Kumsagyz,,,Kazakhstan,,,"Kumsagyz, KZH",false
7662708,Kumshagal,Kumshagal,,,Kazakhstan,,,"Kumshagal, KZH",false
72476,Kumtobe,Kumtobe,,,Kazakhstan,,,"Kumtobe, KZH",false
74807,Kundyzdy,Kundyzdy,,,Kazakhstan,,,"Kundyzdy, KZH",false
67745,Kunshagir (rzd),Kunshagir (rzd),,,Kazakhstan,,,"Kunshagir (rzd), KZH",false
671356,Kuntu,Kuntu,,,Kazakhstan,,,"Kuntu, KZH",false
7645168,Kuragaty,Kuragaty,,,Kazakhstan,,,"Kuragaty, KZH",false
72,Kurakultas,Kurakultas,,,Kazakhstan,,,"Kurakultas, KZH",false
667755,Kurayli (rzd),Kurayli (rzd),,,Kazakhstan,,,"Kurayli (rzd), KZH",false
751,Kurkamys,Kurkamys,,,Kazakhstan,,,"Kurkamys, KZH",false
697509,Kurkamys (exp.),Kurkamys (exp.),,,Kazakhstan,,,"Kurkamys (exp.), KZH",false
695812,Kurkol,Kurkol,,,Kazakhstan,,,"Kurkol, KZH",false
7522,Kurkureu-Su,Kurkureu-Su,,,Kazakhstan,,,"Kurkureu-Su, KZH",false
670098,Kurlyk,Kurlyk,,,Kazakhstan,,,"Kurlyk, KZH",false
765608,Kurmangazy,Kurmangazy,,,Kazakhstan,,,"Kurmangazy, KZH",false
664525,Kurmash,Kurmash,,,Kazakhstan,,,"Kurmash, KZH",false
,Kurort-Borovoye,Kurort-Borovoye,,,Kazakhstan,,,"Kurort-Borovoye, KZH",false
7513,Kurozek (rzd),Kurozek (rzd),,,Kazakhstan,,,"Kurozek (rzd), KZH",false
696511,Kursay,Kursay,,,Kazakhstan,,,"Kursay, KZH",false
61687,Kuryk-Port,Kuryk-Port,,,Kazakhstan,,,"Kuryk-Port, KZH",false
,Kuryk-Port (exp. parom (ferry)),Kuryk-Port (exp. parom (ferry)),,,Kazakhstan,,,"Kuryk-Port (exp. parom (ferry)), KZH",false
63706,Kuryk-Port (exp. per.),Kuryk-Port (exp. per.),,,Kazakhstan,,,"Kuryk-Port (exp. per.), KZH",false
635602,Kuryk-Port (exp.),Kuryk-Port (exp.),,,Kazakhstan,,,"Kuryk-Port (exp.), KZH",false
682504,Kushmurun,Kushmurun,,,Kazakhstan,,,"Kushmurun, KZH",false
669425,Kyrgyz,Kyrgyz,,,Kazakhstan,,,"Kyrgyz, KZH",false
6713582,Kyzgaldakty (rzd),Kyzgaldakty (rzd),,,Kazakhstan,,,"Kyzgaldakty (rzd), KZH",false
71787,Kyzylorda,Kyzylorda,,,Kazakhstan,,,"Kyzylorda, KZH",false
6992784,Kyzylsay,Kyzylsay,,,Kazakhstan,,,"Kyzylsay, KZH",false
,Kyzylsay (rzd),Kyzylsay (rzd),,,Kazakhstan,,,"Kyzylsay (rzd), KZH",false
,Kyzyltam,Kyzyltam,,,Kazakhstan,,,"Kyzyltam, KZH",false
676708,Kyzylzhar,Kyzylzhar,,,Kazakhstan,,,"Kyzylzhar, KZH",false
661718,Kyzylzhar raz'yezd,Kyzylzhar raz'yezd,,,Kazakhstan,,,"Kyzylzhar raz'yezd, KZH",false
662712,Kzyl-Asker,Kzyl-Asker,,,Kazakhstan,,,"Kzyl-Asker, KZH",false
64,Kzyl-Tu,Kzyl-Tu,,,Kazakhstan,,,"Kzyl-Tu, KZH",false
,Kzyl-Tu (exp.),Kzyl-Tu (exp.),,,Kazakhstan,,,"Kzyl-Tu (exp.), KZH",false
671552,Kzyl-Zharma,Kzyl-Zharma,,,Kazakhstan,,,"Kzyl-Zharma, KZH",false
669622,Kzylsaz,Kzylsaz,,,Kazakhstan,,,"Kzylsaz, KZH",false
,Lavrovka,Lavrovka,,,Kazakhstan,,,"Lavrovka, KZH",false
69887,Lenger,Lenger,,,Kazakhstan,,,"Lenger, KZH",false
7627604,Lepsy,Lepsy,,,Kazakhstan,,,"Lepsy, KZH",false
,Lisakovsk,Lisakovsk,,,Kazakhstan,,,"Lisakovsk, KZH",false
7116081,Lokot,Lokot,,,Kazakhstan,,,"Lokot, KZH",false
711382,Lokot (exp. to Malin.Ozero),Lokot (exp. to Malin.Ozero),,,Kazakhstan,,,"Lokot (exp. to Malin.Ozero), KZH",false
711105,Lokot (exp. to Rubtsovsk),Lokot (exp. to Rubtsovsk),,,Kazakhstan,,,"Lokot (exp. to Rubtsovsk), KZH",false
661809,Mahambet,Mahambet,,,Kazakhstan,,,"Mahambet, KZH",false
661982,Mahambet (exp.),Mahambet (exp.),,,Kazakhstan,,,"Mahambet (exp.), KZH",false
4785,Maibulak,Maibulak,,,Kazakhstan,,,"Maibulak, KZH",false
661105,Makat,Makat,,,Kazakhstan,,,"Makat, KZH",false
,Makinka,Makinka,,,Kazakhstan,,,"Makinka, KZH",false
,Maktaaral,Maktaaral,,,Kazakhstan,,,"Maktaaral, KZH",false
7627985,Maktaaral (exp.),Maktaaral (exp.),,,Kazakhstan,,,"Maktaaral (exp.), KZH",false
7611803,Malay-Sary,Malay-Sary,,,Kazakhstan,,,"Malay-Sary, KZH",false
77504,Maldybay,Maldybay,,,Kazakhstan,,,"Maldybay, KZH",false
6631275,Manata (rzd),Manata (rzd),,,Kazakhstan,,,"Manata (rzd), KZH",false
,Mangistau,Mangistau,,,Kazakhstan,,,"Mangistau, KZH",false
,Mankent,Mankent,,,Kazakhstan,,,"Mankent, KZH",false
6596981,Maraldу,Maraldу,,,Kazakhstan,,,"Maraldу, KZH",false
667608,Martuk,Martuk,,,Kazakhstan,,,"Martuk, KZH",false
7118608,Masalskaya,Masalskaya,,,Kazakhstan,,,"Masalskaya, KZH",false
76275608,Matay,Matay,,,Kazakhstan,,,"Matay, KZH",false
65845,May,May,,,Kazakhstan,,,"May, KZH",false
71276,May-Tobe,May-Tobe,,,Kazakhstan,,,"May-Tobe, KZH",false
6956006,Maykayin,Maykayin,,,Kazakhstan,,,"Maykayin, KZH",false
673806,Maykudik,Maykudik,,,Kazakhstan,,,"Maykudik, KZH",false
4715,Maykulskaya,Maykulskaya,,,Kazakhstan,,,"Maykulskaya, KZH",false
6705358,Maylibas,Maylibas,,,Kazakhstan,,,"Maylibas, KZH",false
,Maylin,Maylin,,,Kazakhstan,,,"Maylin, KZH",false
671925,Maylitogay (rzd),Maylitogay (rzd),,,Kazakhstan,,,"Maylitogay (rzd), KZH",false
76083,Maymak,Maymak,,,Kazakhstan,,,"Maymak, KZH",false
65108,Medet,Medet,,,Kazakhstan,,,"Medet, KZH",false
72784,Medeu,Medeu,,,Kazakhstan,,,"Medeu, KZH",false
66988,Menlibay,Menlibay,,,Kazakhstan,,,"Menlibay, KZH",false
676256,Minadir,Minadir,,,Kazakhstan,,,"Minadir, KZH",false
765706,Minaral,Minaral,,,Kazakhstan,,,"Minaral, KZH",false
6766807,Minbala,Minbala,,,Kazakhstan,,,"Minbala, KZH",false
,Montaytas,Montaytas,,,Kazakhstan,,,"Montaytas, KZH",false
677509,Moyinty,Moyinty,,,Kazakhstan,,,"Moyinty, KZH",false
71323,Moyun-Kum,Moyun-Kum,,,Kazakhstan,,,"Moyun-Kum, KZH",false
669507,Mugalzhar,Mugalzhar,,,Kazakhstan,,,"Mugalzhar, KZH",false
7281,Mukur,Mukur,,,Kazakhstan,,,"Mukur, KZH",false
72305,Mulaly,Mulaly,,,Kazakhstan,,,"Mulaly, KZH",false
,Myrza,Myrza,,,Kazakhstan,,,"Myrza, KZH",false
7916,Narbota,Narbota,,,Kazakhstan,,,"Narbota, KZH",false
66271352,Naryn,Naryn,,,Kazakhstan,,,"Naryn, KZH",false
755278,Nauali,Nauali,,,Kazakhstan,,,"Nauali, KZH",false
711707,Neverovskaya,Neverovskaya,,,Kazakhstan,,,"Neverovskaya, KZH",false
568608,Nikeltau,Nikeltau,,,Kazakhstan,,,"Nikeltau, KZH",false
,Nildy,Nildy,,,Kazakhstan,,,"Nildy, KZH",false
710808,Nogaiti (rzd),Nogaiti (rzd),,,Kazakhstan,,,"Nogaiti (rzd), KZH",false
6782,Nogayty,Nogayty,,,Kazakhstan,,,"Nogayty, KZH",false
76751,Novojambulskaya,Novojambulskaya,,,Kazakhstan,,,"Novojambulskaya, KZH",false
713806,Novoustkamenogorsk,Novoustkamenogorsk,,,Kazakhstan,,,"Novoustkamenogorsk, KZH",false
,Nura,Nura,,,Kazakhstan,,,"Nura, KZH",false
4517,Nurdala,Nurdala,,,Kazakhstan,,,"Nurdala, KZH",false
766558,Nurly (rzd),Nurly (rzd),,,Kazakhstan,,,"Nurly (rzd), KZH",false
7180587,Nurly Zhol,Nurly Zhol,,,Kazakhstan,,,"Nurly Zhol, KZH",false
78236,o.p. 185 km,o.p. 185 km,,,Kazakhstan,,,"o.p. 185 km, KZH",false
6627905,Oazis (rzd)(exp.),Oazis (rzd)(exp.),,,Kazakhstan,,,"Oazis (rzd)(exp.), KZH",false
6627915,Oazis (rzd.),Oazis (rzd.),,,Kazakhstan,,,"Oazis (rzd.), KZH",false
711393,Obg. Punk N 41,Obg. Punk N 41,,,Kazakhstan,,,"Obg. Punk N 41, KZH",false
6997460,Obg. Punkt N 115,Obg. Punkt N 115,,,Kazakhstan,,,"Obg. Punkt N 115, KZH",false
7114606,Obg. Punkt N 75,Obg. Punkt N 75,,,Kazakhstan,,,"Obg. Punkt N 75, KZH",false
727,Obg. Punkt N 96,Obg. Punkt N 96,,,Kazakhstan,,,"Obg. Punkt N 96, KZH",false
694516,Obg. Punkt № 116,Obg. Punkt № 116,,,Kazakhstan,,,"Obg. Punkt № 116, KZH",false
,Obg. Punkt № 42,Obg. Punkt № 42,,,Kazakhstan,,,"Obg. Punkt № 42, KZH",false
,Obg. Punkt № 80,Obg. Punkt № 80,,,Kazakhstan,,,"Obg. Punkt № 80, KZH",false
,Obg. Punkt № 86,Obg. Punkt № 86,,,Kazakhstan,,,"Obg. Punkt № 86, KZH",false
675149,Obg.punkt 713 km,Obg.punkt 713 km,,,Kazakhstan,,,"Obg.punkt 713 km, KZH",false
,Oktyabr,Oktyabr,,,Kazakhstan,,,"Oktyabr, KZH",false
,Ondiris,Ondiris,,,Kazakhstan,,,"Ondiris, KZH",false
694519,OP 112 km,OP 112 km,,,Kazakhstan,,,"OP 112 km, KZH",false
661175,OP 1254 km,OP 1254 km,,,Kazakhstan,,,"OP 1254 km, KZH",false
7191,OP 1653 km,OP 1653 km,,,Kazakhstan,,,"OP 1653 km, KZH",false
676240,OP 189 km,OP 189 km,,,Kazakhstan,,,"OP 189 km, KZH",false
9717,OP 3392 km,OP 3392 km,,,Kazakhstan,,,"OP 3392 km, KZH",false
77487,OP 3615 km,OP 3615 km,,,Kazakhstan,,,"OP 3615 km, KZH",false
3757,OP 921 km,OP 921 km,,,Kazakhstan,,,"OP 921 km, KZH",false
677528,OP 985 km,OP 985 km,,,Kazakhstan,,,"OP 985 km, KZH",false
673416,OP Aktau,OP Aktau,,,Kazakhstan,,,"OP Aktau, KZH",false
698278,OP Baka Bulak,OP Baka Bulak,,,Kazakhstan,,,"OP Baka Bulak, KZH",false
,OP Kabul-Say,OP Kabul-Say,,,Kazakhstan,,,"OP Kabul-Say, KZH",false
677598,OP Ost. punkt 1027 km,OP Ost. punkt 1027 km,,,Kazakhstan,,,"OP Ost. punkt 1027 km, KZH",false
690714,OP Ost. punkt 18 km,OP Ost. punkt 18 km,,,Kazakhstan,,,"OP Ost. punkt 18 km, KZH",false
683944,OP Ost. punkt 333 km,OP Ost. punkt 333 km,,,Kazakhstan,,,"OP Ost. punkt 333 km, KZH",false
6627411,OP Ost. punkt 40 km PK 6,OP Ost. punkt 40 km PK 6,,,Kazakhstan,,,"OP Ost. punkt 40 km PK 6, KZH",false
7615,OP Ost. Punkt № 29,OP Ost. Punkt № 29,,,Kazakhstan,,,"OP Ost. Punkt № 29, KZH",false
,OP Ost.punkt 308 km,OP Ost.punkt 308 km,,,Kazakhstan,,,"OP Ost.punkt 308 km, KZH",false
67885,OP Sariulek,OP Sariulek,,,Kazakhstan,,,"OP Sariulek, KZH",false
684054,OP Tanabayevskiy,OP Tanabayevskiy,,,Kazakhstan,,,"OP Tanabayevskiy, KZH",false
673512,OP Vhodnaya,OP Vhodnaya,,,Kazakhstan,,,"OP Vhodnaya, KZH",false
665682,Oral,Oral,,,Kazakhstan,,,"Oral, KZH",false
665509,Oral-Tovarnaya,Oral-Tovarnaya,,,Kazakhstan,,,"Oral-Tovarnaya, KZH",false
,Ordazy (rzd),Ordazy (rzd),,,Kazakhstan,,,"Ordazy (rzd), KZH",false
677687,Orta-Deresin,Orta-Deresin,,,Kazakhstan,,,"Orta-Deresin, KZH",false
76562,Ortakudyk (rzd),Ortakudyk (rzd),,,Kazakhstan,,,"Ortakudyk (rzd), KZH",false
6751275,Ortas,Ortas,,,Kazakhstan,,,"Ortas, KZH",false
7130807,Oskemen I,Oskemen I,,,Kazakhstan,,,"Oskemen I, KZH",false
75231,Ost. punkt 1383 km,Ost. punkt 1383 km,,,Kazakhstan,,,"Ost. punkt 1383 km, KZH",false
7242,Ost. Punkt 158 km,Ost. Punkt 158 km,,,Kazakhstan,,,"Ost. Punkt 158 km, KZH",false
68888,Ost. Punkt № 42,Ost. Punkt № 42,,,Kazakhstan,,,"Ost. Punkt № 42, KZH",false
,Ost. Punkt № 51,Ost. Punkt № 51,,,Kazakhstan,,,"Ost. Punkt № 51, KZH",false
79321,Ostanovochniy punkt 22 km,Ostanovochniy punkt 22 km,,,Kazakhstan,,,"Ostanovochniy punkt 22 km, KZH",false
692525,Ostanovochniy punkt 402 km,Ostanovochniy punkt 402 km,,,Kazakhstan,,,"Ostanovochniy punkt 402 km, KZH",false
,Ostanovochniy punkt № 24 km,Ostanovochniy punkt № 24 km,,,Kazakhstan,,,"Ostanovochniy punkt № 24 km, KZH",false
73306,Otar,Otar,,,Kazakhstan,,,"Otar, KZH",false
67758,Otrabad,Otrabad,,,Kazakhstan,,,"Otrabad, KZH",false
,Ozyornaya,Ozyornaya,,,Kazakhstan,,,"Ozyornaya, KZH",false
696102,Pavlodar,Pavlodar,,,Kazakhstan,,,"Pavlodar, KZH",false
656405,Pavlodar-Port,Pavlodar-Port,,,Kazakhstan,,,"Pavlodar-Port, KZH",false
,Pavlodar-Severniy (Northern),Pavlodar-Severniy (Northern),,,Kazakhstan,,,"Pavlodar-Severniy (Northern), KZH",false
696706,Pavlodar-Yuzhniy (Southern),Pavlodar-Yuzhniy (Southern),,,Kazakhstan,,,"Pavlodar-Yuzhniy (Southern), KZH",false
666342,Pepel,Pepel,,,Kazakhstan,,,"Pepel, KZH",false
,Perekatnaya,Perekatnaya,,,Kazakhstan,,,"Perekatnaya, KZH",false
3507,Perelesky,Perelesky,,,Kazakhstan,,,"Perelesky, KZH",false
,Peremetnaya,Peremetnaya,,,Kazakhstan,,,"Peremetnaya, KZH",false
66505,Pervaya Tselinnaya,Pervaya Tselinnaya,,,Kazakhstan,,,"Pervaya Tselinnaya, KZH",false
4707,Peshkovskiy Tupik,Peshkovskiy Tupik,,,Kazakhstan,,,"Peshkovskiy Tupik, KZH",false
,Petropavlovsk (exp.),Petropavlovsk (exp.),,,Kazakhstan,,,"Petropavlovsk (exp.), KZH",false
,Petropavlovsk (truba),Petropavlovsk (truba),,,Kazakhstan,,,"Petropavlovsk (truba), KZH",false
72817,Piyaz,Piyaz,,,Kazakhstan,,,"Piyaz, KZH",false
79618,Post A,Post A,,,Kazakhstan,,,"Post A, KZH",false
79622,Post Leviy Irtysh,Post Leviy Irtysh,,,Kazakhstan,,,"Post Leviy Irtysh, KZH",false
674601,Post № 5,Post № 5,,,Kazakhstan,,,"Post № 5, KZH",false
669521,Potuy (rzd),Potuy (rzd),,,Kazakhstan,,,"Potuy (rzd), KZH",false
666107,Poyma,Poyma,,,Kazakhstan,,,"Poyma, KZH",false
71276806,Predgornaya,Predgornaya,,,Kazakhstan,,,"Predgornaya, KZH",false
,Preduzlovaya,Preduzlovaya,,,Kazakhstan,,,"Preduzlovaya, KZH",false
6401,Presnogorkovskaya,Presnogorkovskaya,,,Kazakhstan,,,"Presnogorkovskaya, KZH",false
,Priishimskaya,Priishimskaya,,,Kazakhstan,,,"Priishimskaya, KZH",false
,Prirechnaya,Prirechnaya,,,Kazakhstan,,,"Prirechnaya, KZH",false
,Pritobolskaya,Pritobolskaya,,,Kazakhstan,,,"Pritobolskaya, KZH",false
77818,Put. post 4 km,Put. post 4 km,,,Kazakhstan,,,"Put. post 4 km, KZH",false
7761,Put. post 594 km,Put. post 594 km,,,Kazakhstan,,,"Put. post 594 km, KZH",false
673276,Put. post 767 km,Put. post 767 km,,,Kazakhstan,,,"Put. post 767 km, KZH",false
7154606,Put.post 594 km,Put.post 594 km,,,Kazakhstan,,,"Put.post 594 km, KZH",false
74718,Putevoi post 1502 km,Putevoi post 1502 km,,,Kazakhstan,,,"Putevoi post 1502 km, KZH",false
679041,Putevoy post 373 km,Putevoy post 373 km,,,Kazakhstan,,,"Putevoy post 373 km, KZH",false
665805,Raz'yezd 13,Raz'yezd 13,,,Kazakhstan,,,"Raz'yezd 13, KZH",false
665706,Raz'yezd 5,Raz'yezd 5,,,Kazakhstan,,,"Raz'yezd 5, KZH",false
7182,Raz'ezd Nr 8,Raz'ezd Nr 8,,,Kazakhstan,,,"Raz'ezd Nr 8, KZH",false
78935,Raz'ezd № 12,Raz'ezd № 12,,,Kazakhstan,,,"Raz'ezd № 12, KZH",false
669078,Raz'ezd № 312,Raz'ezd № 312,,,Kazakhstan,,,"Raz'ezd № 312, KZH",false
6627515,Raz'ezd № 468,Raz'ezd № 468,,,Kazakhstan,,,"Raz'ezd № 468, KZH",false
6761135,Raz'ezd №33,Raz'ezd №33,,,Kazakhstan,,,"Raz'ezd №33, KZH",false
64607,Raz'iezd Sarga,Raz'iezd Sarga,,,Kazakhstan,,,"Raz'iezd Sarga, KZH",false
6627638,Raz'iezd № 16,Raz'iezd № 16,,,Kazakhstan,,,"Raz'iezd № 16, KZH",false
76838,Raz'iezd №60,Raz'iezd №60,,,Kazakhstan,,,"Raz'iezd №60, KZH",false
677402,Raz'yezd 10,Raz'yezd 10,,,Kazakhstan,,,"Raz'yezd 10, KZH",false
6771801,Raz'yezd 11,Raz'yezd 11,,,Kazakhstan,,,"Raz'yezd 11, KZH",false
676988,Raz'yezd 12,Raz'yezd 12,,,Kazakhstan,,,"Raz'yezd 12, KZH",false
675604,Raz'yezd 13,Raz'yezd 13,,,Kazakhstan,,,"Raz'yezd 13, KZH",false
675106,Raz'yezd 14,Raz'yezd 14,,,Kazakhstan,,,"Raz'yezd 14, KZH",false
674609,Raz'yezd 15,Raz'yezd 15,,,Kazakhstan,,,"Raz'yezd 15, KZH",false
675108,Raz'yezd 16,Raz'yezd 16,,,Kazakhstan,,,"Raz'yezd 16, KZH",false
7577,Raz'yezd 17,Raz'yezd 17,,,Kazakhstan,,,"Raz'yezd 17, KZH",false
6716805,Raz'yezd 17,Raz'yezd 17,,,Kazakhstan,,,"Raz'yezd 17, KZH",false
7148609,Raz'yezd 18,Raz'yezd 18,,,Kazakhstan,,,"Raz'yezd 18, KZH",false
671105,Raz'yezd 19,Raz'yezd 19,,,Kazakhstan,,,"Raz'yezd 19, KZH",false
78329,Raz'yezd 19 km,Raz'yezd 19 km,,,Kazakhstan,,,"Raz'yezd 19 km, KZH",false
679408,Raz'yezd 2,Raz'yezd 2,,,Kazakhstan,,,"Raz'yezd 2, KZH",false
64501,Raz'yezd 219 km,Raz'yezd 219 km,,,Kazakhstan,,,"Raz'yezd 219 km, KZH",false
67927808,Raz'yezd 3,Raz'yezd 3,,,Kazakhstan,,,"Raz'yezd 3, KZH",false
661014,Raz'yezd 377 km,Raz'yezd 377 km,,,Kazakhstan,,,"Raz'yezd 377 km, KZH",false
714982,Raz'yezd 4,Raz'yezd 4,,,Kazakhstan,,,"Raz'yezd 4, KZH",false
661137,Raz'yezd 470,Raz'yezd 470,,,Kazakhstan,,,"Raz'yezd 470, KZH",false
6614358,Raz'yezd 496 km,Raz'yezd 496 km,,,Kazakhstan,,,"Raz'yezd 496 km, KZH",false
678682,Raz'yezd 6,Raz'yezd 6,,,Kazakhstan,,,"Raz'yezd 6, KZH",false
678288,Raz'yezd 7,Raz'yezd 7,,,Kazakhstan,,,"Raz'yezd 7, KZH",false
678104,Raz'yezd 8,Raz'yezd 8,,,Kazakhstan,,,"Raz'yezd 8, KZH",false
79251,Raz'yezd N 1,Raz'yezd N 1,,,Kazakhstan,,,"Raz'yezd N 1, KZH",false
661118,Raz'yezd N 472,Raz'yezd N 472,,,Kazakhstan,,,"Raz'yezd N 472, KZH",false
7838,Raz'yezd № 1,Raz'yezd № 1,,,Kazakhstan,,,"Raz'yezd № 1, KZH",false
